symbol,disclosure_date,txn_type,qty,value,person_category,person_name,raw_json,raw_comName,raw_shp,raw_totIssuedShares,raw_totPromoterHolding,raw_percPromoterHolding,raw_totPublicHolding,raw_totPromoterShares,raw_percPromoterShares,raw_percTotShares,raw_disclosureFromDate,raw_numSharesPledged,raw_totDematShares,raw_sharesCollateral,raw_nbfcPromoShare,raw_nbfcNonPromoShare,raw_percSharesPledged,raw_broadcastDt,raw_disclosureToDate,raw_compBroadcastDate,raw_noOfPledgeShare,raw_noOfSecPledgeShare,fetched_at
,,,,,,,"{""comName"": ""Nandani Creation Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""19090714"", ""totPromoterHolding"": ""7886409"", ""percPromoterHolding"": ""    41.31"", ""totPublicHolding"": ""11204305"", ""totPromoterShares"": ""3200000"", ""percPromoterShares"": ""    40.58"", ""percTotShares"": ""    16.76"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1124987"", ""totDematShares"": ""19090214"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""5.89"", ""broadcastDt"": ""30-Mar-2026 16:31:24"", ""disclosureToDate"": ""31-Dec-2025"", ""compBroadcastDate"": ""27-04-2023"", ""noOfPledgeShare"": ""8.499"", ""noOfSecPledgeShare"": ""2.988""}",Nandani Creation Limited,31-Dec-2025,19090714,7886409,    41.31,11204305,3200000,    40.58,    16.76,,1124987,19090214,0,0,0,5.89,30-Mar-2026 16:31:24,31-Dec-2025,27-04-2023,8.499,2.988,2026-03-30
,,,,,,,"{""comName"": ""Narmada Agrobase Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""37936399"", ""totPromoterHolding"": ""19080438"", ""percPromoterHolding"": ""    50.30"", ""totPublicHolding"": ""18855961"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1506097"", ""totDematShares"": ""37936399"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.97"", ""broadcastDt"": ""30-Mar-2026 16:31:26"", ""disclosureToDate"": null, ""compBroadcastDate"": ""26-05-2020"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Narmada Agrobase Limited,31-Dec-2025,37936399,19080438,    50.30,18855961,0,     0.00,     0.00,,1506097,37936399,0,0,0,3.97,30-Mar-2026 16:31:26,,26-05-2020,,,2026-03-30
,,,,,,,"{""comName"": ""Natco Pharma Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""179109870"", ""totPromoterHolding"": ""88630126"", ""percPromoterHolding"": ""    49.48"", ""totPublicHolding"": ""90479744"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""5703630"", ""totDematShares"": ""178773245"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.19"", ""broadcastDt"": ""30-Mar-2026 16:30:47"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""515.066""}",Natco Pharma Limited,31-Dec-2025,179109870,88630126,    49.48,90479744,0,     0.00,     0.00,,5703630,178773245,0,0,0,3.19,30-Mar-2026 16:30:47,,,0,515.066,2026-03-30
,,,,,,,"{""comName"": ""Nath Bio-Genes (India) Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""19004000"", ""totPromoterHolding"": ""8664902"", ""percPromoterHolding"": ""    45.60"", ""totPublicHolding"": ""10339098"", ""totPromoterShares"": ""1194000"", ""percPromoterShares"": ""    13.78"", ""percTotShares"": ""     6.28"", ""disclosureFromDate"": null, ""numSharesPledged"": ""3649599"", ""totDematShares"": ""18726221"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""19.49"", ""broadcastDt"": ""30-Mar-2026 16:31:22"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-03-2018"", ""noOfPledgeShare"": ""18.566"", ""noOfSecPledgeShare"": ""56.748""}",Nath Bio-Genes (India) Limited,31-Dec-2025,19004000,8664902,    45.60,10339098,1194000,    13.78,     6.28,,3649599,18726221,0,0,0,19.49,30-Mar-2026 16:31:22,,31-03-2018,18.566,56.748,2026-03-30
,,,,,,,"{""comName"": ""National Aluminium Company Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""1836631787"", ""totPromoterHolding"": ""941793011"", ""percPromoterHolding"": ""    51.28"", ""totPublicHolding"": ""894838776"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""42012420"", ""totDematShares"": ""1835276202"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""2.29"", ""broadcastDt"": ""30-Mar-2026 16:30:52"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""1320.45""}",National Aluminium Company Limited,31-Dec-2025,1836631787,941793011,    51.28,894838776,0,     0.00,     0.00,,42012420,1835276202,0,0,0,2.29,30-Mar-2026 16:30:52,,,0,1320.45,2026-03-30
,,,,,,,"{""comName"": ""National Fertilizers Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""490578400"", ""totPromoterHolding"": ""366529532"", ""percPromoterHolding"": ""    74.71"", ""totPublicHolding"": ""124048868"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""19063939"", ""totDematShares"": ""490315810"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.89"", ""broadcastDt"": ""30-Mar-2026 16:31:08"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""174.454""}",National Fertilizers Limited,31-Dec-2025,490578400,366529532,    74.71,124048868,0,     0.00,     0.00,,19063939,490315810,0,0,0,3.89,30-Mar-2026 16:31:08,,,0,174.454,2026-03-30
,,,,,,,"{""comName"": ""Navin Fluorine International Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""51241974"", ""totPromoterHolding"": ""13891724"", ""percPromoterHolding"": ""    27.11"", ""totPublicHolding"": ""37350250"", ""totPromoterShares"": ""150000"", ""percPromoterShares"": ""     1.08"", ""percTotShares"": ""     0.29"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1596988"", ""totDematShares"": ""50835681"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.14"", ""broadcastDt"": ""30-Mar-2026 16:31:11"", ""disclosureToDate"": ""31-Dec-2025"", ""compBroadcastDate"": ""27-03-2026"", ""noOfPledgeShare"": ""88.8"", ""noOfSecPledgeShare"": ""945.417""}",Navin Fluorine International Limited,31-Dec-2025,51241974,13891724,    27.11,37350250,150000,     1.08,     0.29,,1596988,50835681,0,0,0,3.14,30-Mar-2026 16:31:11,31-Dec-2025,27-03-2026,88.8,945.417,2026-03-30
,,,,,,,"{""comName"": ""Navkar Corporation Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""150519181"", ""totPromoterHolding"": ""105920974"", ""percPromoterHolding"": ""    70.37"", ""totPublicHolding"": ""44598207"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""8071131"", ""totDematShares"": ""150519179"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""5.36"", ""broadcastDt"": ""30-Mar-2026 16:31:23"", ""disclosureToDate"": null, ""compBroadcastDate"": ""10-07-2019"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""79.775""}",Navkar Corporation Limited,31-Dec-2025,150519181,105920974,    70.37,44598207,0,     0.00,     0.00,,8071131,150519179,0,0,0,5.36,30-Mar-2026 16:31:23,,10-07-2019,0,79.775,2026-03-30
,,,,,,,"{""comName"": ""Navneet Education Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""221213181"", ""totPromoterHolding"": ""140131649"", ""percPromoterHolding"": ""    63.35"", ""totPublicHolding"": ""81081532"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""3210991"", ""totDematShares"": ""219994710"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.46"", ""broadcastDt"": ""30-Mar-2026 16:30:42"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""46.097""}",Navneet Education Limited,31-Dec-2025,221213181,140131649,    63.35,81081532,0,     0.00,     0.00,,3210991,219994710,0,0,0,1.46,30-Mar-2026 16:30:42,,,0,46.097,2026-03-30
,,,,,,,"{""comName"": ""Nazara Technologies Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""370465024"", ""totPromoterHolding"": ""131356800"", ""percPromoterHolding"": ""    35.46"", ""totPublicHolding"": ""239108224"", ""totPromoterShares"": ""73487532"", ""percPromoterShares"": ""    55.94"", ""percTotShares"": ""    19.84"", ""disclosureFromDate"": null, ""numSharesPledged"": ""180655300"", ""totDematShares"": ""370465024"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""48.76"", ""broadcastDt"": ""30-Mar-2026 16:31:28"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""2010.251"", ""noOfSecPledgeShare"": ""4941.826""}",Nazara Technologies Limited,31-Dec-2025,370465024,131356800,    35.46,239108224,73487532,    55.94,    19.84,,180655300,370465024,0,0,0,48.76,30-Mar-2026 16:31:28,,,2010.251,4941.826,2026-03-30
,,,,,,,"{""comName"": ""Nectar Lifesciences Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""224260970"", ""totPromoterHolding"": ""100706448"", ""percPromoterHolding"": ""    44.91"", ""totPublicHolding"": ""123554522"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""3400950"", ""totDematShares"": ""194260850"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.75"", ""broadcastDt"": ""30-Mar-2026 16:31:03"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-10-2025"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Nectar Lifesciences Limited,31-Dec-2025,224260970,100706448,    44.91,123554522,0,     0.00,     0.00,,3400950,194260850,0,0,0,1.75,30-Mar-2026 16:31:03,,31-10-2025,,,2026-03-30
,,,,,,,"{""comName"": ""Nelcast Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""87001200"", ""totPromoterHolding"": ""65135000"", ""percPromoterHolding"": ""    74.87"", ""totPublicHolding"": ""21866200"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""729494"", ""totDematShares"": ""87001200"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.84"", ""broadcastDt"": ""30-Mar-2026 16:31:11"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""7.591""}",Nelcast Limited,31-Dec-2025,87001200,65135000,    74.87,21866200,0,     0.00,     0.00,,729494,87001200,0,0,0,0.84,30-Mar-2026 16:31:11,,,0,7.591,2026-03-30
,,,,,,,"{""comName"": ""Nesco Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""70459960"", ""totPromoterHolding"": ""48290313"", ""percPromoterHolding"": ""    68.54"", ""totPublicHolding"": ""22169647"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""2430733"", ""totDematShares"": ""69912430"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.48"", ""broadcastDt"": ""30-Mar-2026 16:31:14"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""297.789""}",Nesco Limited,31-Dec-2025,70459960,48290313,    68.54,22169647,0,     0.00,     0.00,,2430733,69912430,0,0,0,3.48,30-Mar-2026 16:31:14,,,0,297.789,2026-03-30
,,,,,,,"{""comName"": ""Network18 Media & Investments Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""1542000018"", ""totPromoterHolding"": ""877258759"", ""percPromoterHolding"": ""    56.89"", ""totPublicHolding"": ""664741259"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""190808876"", ""totDematShares"": ""1541897490"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""12.37"", ""broadcastDt"": ""30-Mar-2026 16:31:08"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""827.92""}",Network18 Media & Investments Limited,31-Dec-2025,1542000018,877258759,    56.89,664741259,0,     0.00,     0.00,,190808876,1541897490,0,0,0,12.37,30-Mar-2026 16:31:08,,,0,827.92,2026-03-30
,,,,,,,"{""comName"": ""Neueon Corporation Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""565445520"", ""totPromoterHolding"": ""508900968"", ""percPromoterHolding"": ""    90.00"", ""totPublicHolding"": ""56544552"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""14386166"", ""totDematShares"": ""28958313"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""49.68"", ""broadcastDt"": ""30-Mar-2026 16:31:22"", ""disclosureToDate"": null, ""compBroadcastDate"": ""28-05-2014"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Neueon Corporation Limited,31-Dec-2025,565445520,508900968,    90.00,56544552,0,     0.00,     0.00,,14386166,28958313,0,0,0,49.68,30-Mar-2026 16:31:22,,28-05-2014,,,2026-03-30
,,,,,,,"{""comName"": ""Neuland Laboratories Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""12829889"", ""totPromoterHolding"": ""4186984"", ""percPromoterHolding"": ""    32.63"", ""totPublicHolding"": ""8642905"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1068255"", ""totDematShares"": ""12774093"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""8.36"", ""broadcastDt"": ""30-Mar-2026 16:30:32"", ""disclosureToDate"": ""31-Dec-2025"", ""compBroadcastDate"": ""29-12-2016"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""1621.077""}",Neuland Laboratories Limited,31-Dec-2025,12829889,4186984,    32.63,8642905,0,     0.00,     0.00,,1068255,12774093,0,0,0,8.36,30-Mar-2026 16:30:32,31-Dec-2025,29-12-2016,0,1621.077,2026-03-30
,,,,,,,"{""comName"": ""New Delhi Television Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""112824717"", ""totPromoterHolding"": ""77875267"", ""percPromoterHolding"": ""    69.02"", ""totPublicHolding"": ""34949450"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""1547542"", ""totDematShares"": ""112800457"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.37"", ""broadcastDt"": ""30-Mar-2026 16:30:59"", ""disclosureToDate"": null, ""compBroadcastDate"": ""16-11-2017"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""14.853""}",New Delhi Television Limited,31-Dec-2025,112824717,77875267,    69.02,34949450,0,     0.00,     0.00,,1547542,112800457,0,0,0,1.37,30-Mar-2026 16:30:59,,16-11-2017,0,14.853,2026-03-30
,,,,,,,"{""comName"": ""Next Mediaworks Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""66892908"", ""totPromoterHolding"": ""50161307"", ""percPromoterHolding"": ""    74.99"", ""totPublicHolding"": ""16731601"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""223137"", ""totDematShares"": ""66891031"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.33"", ""broadcastDt"": ""30-Mar-2026 16:30:56"", ""disclosureToDate"": null, ""compBroadcastDate"": ""23-04-2019"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""0.134""}",Next Mediaworks Limited,31-Dec-2025,66892908,50161307,    74.99,16731601,0,     0.00,     0.00,,223137,66891031,0,0,0,0.33,30-Mar-2026 16:30:56,,23-04-2019,0,0.134,2026-03-30
,,,,,,,"{""comName"": ""Nilkamal Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""14922525"", ""totPromoterHolding"": ""9631046"", ""percPromoterHolding"": ""    64.54"", ""totPublicHolding"": ""5291479"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""114511"", ""totDematShares"": ""14865251"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.77"", ""broadcastDt"": ""30-Mar-2026 16:30:40"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""15.793""}",Nilkamal Limited,31-Dec-2025,14922525,9631046,    64.54,5291479,0,     0.00,     0.00,,114511,14865251,0,0,0,0.77,30-Mar-2026 16:30:40,,,0,15.793,2026-03-30
,,,,,,,"{""comName"": ""Nippon Life India Asset Management Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""637091750"", ""totPromoterHolding"": ""459028095"", ""percPromoterHolding"": ""    72.05"", ""totPublicHolding"": ""178063655"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""4147449"", ""totDematShares"": ""637355255"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.65"", ""broadcastDt"": ""30-Mar-2026 16:31:26"", ""disclosureToDate"": null, ""compBroadcastDate"": ""30-09-2019"", ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""364.83""}",Nippon Life India Asset Management Limited,31-Dec-2025,637091750,459028095,    72.05,178063655,0,     0.00,     0.00,,4147449,637355255,0,0,0,0.65,30-Mar-2026 16:31:26,,30-09-2019,0,364.83,2026-03-30
,,,,,,,"{""comName"": ""Nitco Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""229116105"", ""totPromoterHolding"": ""37119741"", ""percPromoterHolding"": ""    16.20"", ""totPublicHolding"": ""191996364"", ""totPromoterShares"": ""32571028"", ""percPromoterShares"": ""    87.75"", ""percTotShares"": ""    14.22"", ""disclosureFromDate"": null, ""numSharesPledged"": ""41072579"", ""totDematShares"": ""229102416"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""17.93"", ""broadcastDt"": ""30-Mar-2026 16:31:05"", ""disclosureToDate"": null, ""compBroadcastDate"": ""30-11-2018"", ""noOfPledgeShare"": ""324.082"", ""noOfSecPledgeShare"": ""408.672""}",Nitco Limited,31-Dec-2025,229116105,37119741,    16.20,191996364,32571028,    87.75,    14.22,,41072579,229102416,0,0,0,17.93,30-Mar-2026 16:31:05,,30-11-2018,324.082,408.672,2026-03-30
,,,,,,,"{""comName"": ""Nitin Fire Protection Industries Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""292269622"", ""totPromoterHolding"": ""151047226"", ""percPromoterHolding"": ""    51.68"", ""totPublicHolding"": ""141222396"", ""totPromoterShares"": ""92476064"", ""percPromoterShares"": ""    61.22"", ""percTotShares"": ""    31.64"", ""disclosureFromDate"": null, ""numSharesPledged"": ""38652627"", ""totDematShares"": ""292269165"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""13.23"", ""broadcastDt"": ""30-Mar-2026 16:31:11"", ""disclosureToDate"": null, ""compBroadcastDate"": ""31-03-2018"", ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Nitin Fire Protection Industries Limited,31-Dec-2025,292269622,151047226,    51.68,141222396,92476064,    61.22,    31.64,,38652627,292269165,0,0,0,13.23,30-Mar-2026 16:31:11,,31-03-2018,,,2026-03-30
,,,,,,,"{""comName"": ""Nitin Spinners Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""56220000"", ""totPromoterHolding"": ""31882000"", ""percPromoterHolding"": ""    56.71"", ""totPublicHolding"": ""24338000"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""2051353"", ""totDematShares"": ""56220000"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""3.65"", ""broadcastDt"": ""30-Mar-2026 16:31:04"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""64.587""}",Nitin Spinners Limited,31-Dec-2025,56220000,31882000,    56.71,24338000,0,     0.00,     0.00,,2051353,56220000,0,0,0,3.65,30-Mar-2026 16:31:04,,,0,64.587,2026-03-30
,,,,,,,"{""comName"": ""Noida Toll Bridge Company Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""186195002"", ""totPromoterHolding"": ""49095007"", ""percPromoterHolding"": ""    26.37"", ""totPublicHolding"": ""137099995"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""2647468"", ""totDematShares"": ""186014936"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""1.42"", ""broadcastDt"": ""30-Mar-2026 16:30:52"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": ""0"", ""noOfSecPledgeShare"": ""1.138""}",Noida Toll Bridge Company Limited,31-Dec-2025,186195002,49095007,    26.37,137099995,0,     0.00,     0.00,,2647468,186014936,0,0,0,1.42,30-Mar-2026 16:30:52,,,0,1.138,2026-03-30
,,,,,,,"{""comName"": ""Norben Tea & Exports Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""15544100"", ""totPromoterHolding"": ""6044759"", ""percPromoterHolding"": ""    38.89"", ""totPublicHolding"": ""9499341"", ""totPromoterShares"": ""0"", ""percPromoterShares"": ""     0.00"", ""percTotShares"": ""     0.00"", ""disclosureFromDate"": null, ""numSharesPledged"": ""77380"", ""totDematShares"": ""13206694"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.59"", ""broadcastDt"": ""30-Mar-2026 16:30:48"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Norben Tea & Exports Limited,31-Dec-2025,15544100,6044759,    38.89,9499341,0,     0.00,     0.00,,77380,13206694,0,0,0,0.59,30-Mar-2026 16:30:48,,,,,2026-03-30
,,,,,,,"{""comName"": ""North Eastern Carrying Corporation Limited"", ""shp"": ""31-Dec-2025"", ""totIssuedShares"": ""100000000"", ""totPromoterHolding"": ""54191271"", ""percPromoterHolding"": ""    54.19"", ""totPublicHolding"": ""45808729"", ""totPromoterShares"": ""6099660"", ""percPromoterShares"": ""    11.26"", ""percTotShares"": ""     6.10"", ""disclosureFromDate"": null, ""numSharesPledged"": ""7474089"", ""totDematShares"": ""99868170"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""7.48"", ""broadcastDt"": ""30-Mar-2026 16:31:24"", ""disclosureToDate"": null, ""compBroadcastDate"": ""28-08-2025"", ""noOfPledgeShare"": ""11.034"", ""noOfSecPledgeShare"": ""13.521""}",North Eastern Carrying Corporation Limited,31-Dec-2025,100000000,54191271,    54.19,45808729,6099660,    11.26,     6.10,,7474089,99868170,0,0,0,7.48,30-Mar-2026 16:31:24,,28-08-2025,11.034,13.521,2026-03-30
,,,,,,,"{""comName"": ""Nu Tek India Limited"", ""shp"": ""31-Dec-2018"", ""totIssuedShares"": ""154518600"", ""totPromoterHolding"": ""14694204"", ""percPromoterHolding"": ""     9.51"", ""totPublicHolding"": ""139824396"", ""totPromoterShares"": null, ""percPromoterShares"": null, ""percTotShares"": null, ""disclosureFromDate"": null, ""numSharesPledged"": ""388669"", ""totDematShares"": ""153610685"", ""sharesCollateral"": ""0"", ""nbfcPromoShare"": ""0"", ""nbfcNonPromoShare"": ""0"", ""percSharesPledged"": ""0.25"", ""broadcastDt"": ""30-Mar-2026 16:31:14"", ""disclosureToDate"": null, ""compBroadcastDate"": null, ""noOfPledgeShare"": null, ""noOfSecPledgeShare"": null}",Nu Tek India Limited,31-Dec-2018,154518600,14694204,     9.51,139824396,,,,,388669,153610685,0,0,0,0.25,30-Mar-2026 16:31:14,,,,,2026-03-30
