screener_sector,nifty_industry,symbol_nse,company_name,industry,in_nse_eq
Auto Components,Automobile and Auto Components,NSE:CRAFTSMAN-EQ,Craftsman Automation Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:EICHERMOT-EQ,Eicher Motors Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:ENDURANCE-EQ,Endurance Technologies Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:EXIDEIND-EQ,Exide Industries Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:FIEMIND-EQ,Fiem Industries Ltd,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:FORCEMOT-EQ,Force Motors Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:GABRIEL-EQ,Gabriel India Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:HEROMOTOCO-EQ,Hero MotoCorp Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:HYUNDAI-EQ,Hyundai Motor India Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:JAMNAAUTO-EQ,Jamna Auto Industries Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:JBMA-EQ,JBM Auto Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:JKTYRE-EQ,JK Tyre & Industries Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:LUMAXTECH-EQ,Lumax Auto Technologies Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:M&M-EQ,Mahindra & Mahindra Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:MARUTI-EQ,Maruti Suzuki India Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:MINDACORP-EQ,Minda Corporation Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:MOTHERSON-EQ,Samvardhana Motherson International Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:MRF-EQ,MRF Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:MSUMI-EQ,Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:OLAELEC-EQ,Ola Electric Mobility Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:OLECTRA-EQ,Olectra Greentech Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:PRICOLLTD-EQ,Pricol Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:RKFORGE-EQ,Ramkrishna Forgings Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:SANSERA-EQ,Sansera Engineering Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:SCHAEFFLER-EQ,Schaeffler India Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:SHRIPISTON-EQ,Shriram Pistons & Rings Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:SKFINDIA-EQ,SKF India Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:SONACOMS-EQ,Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:SUNDRMFAST-EQ,Sundram Fasteners Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:TENNIND-EQ,Tenneco Clean Air India Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:TIINDIA-EQ,Tube Investments of India Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:TMPV-EQ,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:TVSMOTOR-EQ,TVS Motor Company Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:UNOMINDA-EQ,UNO Minda Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:VARROC-EQ,Varroc Engineering Ltd.,Automobile and Auto Components,true
Auto Components,Automobile and Auto Components,NSE:ZFCVINDIA-EQ,ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:APOLLOTYRE-EQ,Apollo Tyres Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:ARE&M-EQ,Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:ASAHIINDIA-EQ,Asahi India Glass Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:ASKAUTOLTD-EQ,ASK Automotive Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:ATHERENERG-EQ,Ather Energy Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:BAJAJ-AUTO-EQ,Bajaj Auto Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:BALKRISIND-EQ,Balkrishna Industries Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:BANCOINDIA-EQ,Banco Products (India) Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:BELRISE-EQ,Belrise Industries Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:BHARATFORG-EQ,Bharat Forge Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:BOSCHLTD-EQ,Bosch Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:CEATLTD-EQ,Ceat Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:CIEINDIA-EQ,CIE Automotive India Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:CRAFTSMAN-EQ,Craftsman Automation Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:EICHERMOT-EQ,Eicher Motors Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:ENDURANCE-EQ,Endurance Technologies Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:EXIDEIND-EQ,Exide Industries Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:FIEMIND-EQ,Fiem Industries Ltd,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:FORCEMOT-EQ,Force Motors Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:GABRIEL-EQ,Gabriel India Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:HEROMOTOCO-EQ,Hero MotoCorp Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:HYUNDAI-EQ,Hyundai Motor India Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:JAMNAAUTO-EQ,Jamna Auto Industries Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:JBMA-EQ,JBM Auto Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:JKTYRE-EQ,JK Tyre & Industries Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:LUMAXTECH-EQ,Lumax Auto Technologies Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:M&M-EQ,Mahindra & Mahindra Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:MARUTI-EQ,Maruti Suzuki India Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:MINDACORP-EQ,Minda Corporation Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:MOTHERSON-EQ,Samvardhana Motherson International Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:MRF-EQ,MRF Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:MSUMI-EQ,Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:OLAELEC-EQ,Ola Electric Mobility Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:OLECTRA-EQ,Olectra Greentech Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:PRICOLLTD-EQ,Pricol Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:RKFORGE-EQ,Ramkrishna Forgings Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:SANSERA-EQ,Sansera Engineering Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:SCHAEFFLER-EQ,Schaeffler India Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:SHRIPISTON-EQ,Shriram Pistons & Rings Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:SKFINDIA-EQ,SKF India Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:SONACOMS-EQ,Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:SUNDRMFAST-EQ,Sundram Fasteners Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:TENNIND-EQ,Tenneco Clean Air India Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:TIINDIA-EQ,Tube Investments of India Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:TMPV-EQ,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:TVSMOTOR-EQ,TVS Motor Company Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:UNOMINDA-EQ,UNO Minda Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:VARROC-EQ,Varroc Engineering Ltd.,Automobile and Auto Components,true
Automobiles,Automobile and Auto Components,NSE:ZFCVINDIA-EQ,ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,true
Banks,Financial Services,NSE:360ONE-EQ,360 ONE WAM Ltd.,Financial Services,true
Banks,Financial Services,NSE:AADHARHFC-EQ,Aadhar Housing Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:AAVAS-EQ,Aavas Financiers Ltd.,Financial Services,true
Banks,Financial Services,NSE:ABCAPITAL-EQ,Aditya Birla Capital Ltd.,Financial Services,true
Banks,Financial Services,NSE:ABSLAMC-EQ,Aditya Birla Sun Life AMC Ltd.,Financial Services,true
Banks,Financial Services,NSE:AIIL-EQ,Authum Investment & Infrastructure Ltd.,Financial Services,true
Banks,Financial Services,NSE:ANANDRATHI-EQ,Anand Rathi Wealth Ltd.,Financial Services,true
Banks,Financial Services,NSE:ANGELONE-EQ,Angel One Ltd.,Financial Services,true
Banks,Financial Services,NSE:APTUS-EQ,Aptus Value Housing Finance India Ltd.,Financial Services,true
Banks,Financial Services,NSE:AUBANK-EQ,AU Small Finance Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:AXISBANK-EQ,Axis Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:BAJAJFINSV-EQ,Bajaj Finserv Ltd.,Financial Services,true
Banks,Financial Services,NSE:BAJAJHFL-EQ,Bajaj Housing Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:BAJAJHLDNG-EQ,Bajaj Holdings & Investment Ltd.,Financial Services,true
Banks,Financial Services,NSE:BAJFINANCE-EQ,Bajaj Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:BANDHANBNK-EQ,Bandhan Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:BANKBARODA-EQ,Bank of Baroda,Financial Services,true
Banks,Financial Services,NSE:BANKINDIA-EQ,Bank of India,Financial Services,true
Banks,Financial Services,NSE:BSE-EQ,BSE Ltd.,Financial Services,true
Banks,Financial Services,NSE:CAMS-EQ,Computer Age Management Services Ltd.,Financial Services,true
Banks,Financial Services,NSE:CANBK-EQ,Canara Bank,Financial Services,true
Banks,Financial Services,NSE:CANFINHOME-EQ,Can Fin Homes Ltd.,Financial Services,true
Banks,Financial Services,NSE:CANHLIFE-EQ,Canara HSBC Life Insurance Company Ltd.,Financial Services,true
Banks,Financial Services,NSE:CCAVENUE-EQ,AvenuesAI Ltd.,Financial Services,true
Banks,Financial Services,NSE:CDSL-EQ,Central Depository Services (India) Ltd.,Financial Services,true
Banks,Financial Services,NSE:CENTRALBK-EQ,Central Bank of India,Financial Services,true
Banks,Financial Services,NSE:CGCL-EQ,Capri Global Capital Ltd.,Financial Services,true
Banks,Financial Services,NSE:CHOICEIN-EQ,Choice International Ltd.,Financial Services,true
Banks,Financial Services,NSE:CHOLAFIN-EQ,Cholamandalam Investment and Finance Company Ltd.,Financial Services,true
Banks,Financial Services,NSE:CHOLAHLDNG-EQ,Cholamandalam Financial Holdings Ltd.,Financial Services,true
Banks,Financial Services,NSE:CRAMC-EQ,Canara Robeco Asset Management Company Ltd.,Financial Services,true
Banks,Financial Services,NSE:CREDITACC-EQ,CreditAccess Grameen Ltd.,Financial Services,true
Banks,Financial Services,NSE:CRISIL-EQ,CRISIL Ltd.,Financial Services,true
Banks,Financial Services,NSE:CSBBANK-EQ,CSB Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:CUB-EQ,City Union Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:DCBBANK-EQ,DCB Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:EDELWEISS-EQ,Edelweiss Financial Services Ltd.,Financial Services,true
Banks,Financial Services,NSE:EQUITASBNK-EQ,Equitas Small Finance Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:FEDERALBNK-EQ,Federal Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:FEDFINA-EQ,Fedbank Financial Services Ltd.,Financial Services,true
Banks,Financial Services,NSE:FIVESTAR-EQ,Five-Star Business Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:GICRE-EQ,General Insurance Corporation of India,Financial Services,true
Banks,Financial Services,NSE:GODIGIT-EQ,Go Digit General Insurance Ltd.,Financial Services,true
Banks,Financial Services,NSE:GROWW-EQ,Billionbrains Garage Ventures Ltd.,Financial Services,true
Banks,Financial Services,NSE:HDBFS-EQ,HDB Financial Services Ltd.,Financial Services,true
Banks,Financial Services,NSE:HDFCAMC-EQ,HDFC Asset Management Company Ltd.,Financial Services,true
Banks,Financial Services,NSE:HDFCBANK-EQ,HDFC Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:HDFCLIFE-EQ,HDFC Life Insurance Company Ltd.,Financial Services,true
Banks,Financial Services,NSE:HOMEFIRST-EQ,Home First Finance Company India Ltd.,Financial Services,true
Banks,Financial Services,NSE:HUDCO-EQ,Housing & Urban Development Corporation Ltd.,Financial Services,true
Banks,Financial Services,NSE:ICICIAMC-EQ,ICICI Prudential Asset Management Company Ltd.,Financial Services,true
Banks,Financial Services,NSE:ICICIBANK-EQ,ICICI Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:ICICIGI-EQ,ICICI Lombard General Insurance Company Ltd.,Financial Services,true
Banks,Financial Services,NSE:ICICIPRULI-EQ,ICICI Prudential Life Insurance Company Ltd.,Financial Services,true
Banks,Financial Services,NSE:IDBI-EQ,IDBI Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:IDFCFIRSTB-EQ,IDFC First Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:IEX-EQ,Indian Energy Exchange Ltd.,Financial Services,true
Banks,Financial Services,NSE:IFCI-EQ,IFCI Ltd.,Financial Services,true
Banks,Financial Services,NSE:IIFL-EQ,IIFL Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:IIFLCAPS-EQ,IIFL Capital Services Ltd.,Financial Services,true
Banks,Financial Services,NSE:INDIANB-EQ,Indian Bank,Financial Services,true
Banks,Financial Services,NSE:INDIASHLTR-EQ,India Shelter Finance Corporation Ltd.,Financial Services,true
Banks,Financial Services,NSE:INDUSINDBK-EQ,IndusInd Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:IOB-EQ,Indian Overseas Bank,Financial Services,true
Banks,Financial Services,NSE:IREDA-EQ,Indian Renewable Energy Development Agency Ltd.,Financial Services,true
Banks,Financial Services,NSE:IRFC-EQ,Indian Railway Finance Corporation Ltd.,Financial Services,true
Banks,Financial Services,NSE:J&KBANK-EQ,Jammu & Kashmir Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:JIOFIN-EQ,Jio Financial Services Ltd.,Financial Services,true
Banks,Financial Services,NSE:JMFINANCIL-EQ,JM Financial Ltd.,Financial Services,true
Banks,Financial Services,NSE:JSFB-EQ,Jana Small Finance Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:KARURVYSYA-EQ,Karur Vysya Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:KFINTECH-EQ,Kfin Technologies Ltd.,Financial Services,true
Banks,Financial Services,NSE:KOTAKBANK-EQ,Kotak Mahindra Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:KTKBANK-EQ,Karnataka Bank Ltd.,Financial Services,true
Banks,Financial Services,NSE:LICHSGFIN-EQ,LIC Housing Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:LICI-EQ,Life Insurance Corporation of India,Financial Services,true
Banks,Financial Services,NSE:LTF-EQ,L&T Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:M&MFIN-EQ,Mahindra & Mahindra Financial Services Ltd.,Financial Services,true
Banks,Financial Services,NSE:MAHABANK-EQ,Bank of Maharashtra,Financial Services,true
Banks,Financial Services,NSE:MAHSCOOTER-EQ,Maharashtra Scooters Ltd.,Financial Services,true
Banks,Financial Services,NSE:MANAPPURAM-EQ,Manappuram Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:MCX-EQ,Multi Commodity Exchange of India Ltd.,Financial Services,true
Banks,Financial Services,NSE:MFSL-EQ,Max Financial Services Ltd.,Financial Services,true
Banks,Financial Services,NSE:MOTILALOFS-EQ,Motilal Oswal Financial Services Ltd.,Financial Services,true
Banks,Financial Services,NSE:MUTHOOTFIN-EQ,Muthoot Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:NAM-INDIA-EQ,Nippon Life India Asset Management Ltd.,Financial Services,true
Banks,Financial Services,NSE:NIACL-EQ,The New India Assurance Company Ltd.,Financial Services,true
Banks,Financial Services,NSE:NIVABUPA-EQ,Niva Bupa Health Insurance Company Ltd.,Financial Services,true
Banks,Financial Services,NSE:NUVAMA-EQ,Nuvama Wealth Management Ltd.,Financial Services,true
Banks,Financial Services,NSE:PAYTM-EQ,One 97 Communications Ltd.,Financial Services,true
Banks,Financial Services,NSE:PFC-EQ,Power Finance Corporation Ltd.,Financial Services,true
Banks,Financial Services,NSE:PINELABS-EQ,Pine Labs Ltd.,Financial Services,true
Banks,Financial Services,NSE:PIRAMALFIN-EQ,Piramal Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:PNB-EQ,Punjab National Bank,Financial Services,true
Banks,Financial Services,NSE:PNBHOUSING-EQ,PNB Housing Finance Ltd.,Financial Services,true
Banks,Financial Services,NSE:POLICYBZR-EQ,PB Fintech Ltd.,Financial Services,true
